File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
a43e9f94-77b5-4292-8386-1fc6babcbde5	6578ea58-0e5d-43aa-927a-7ac53e1df985.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-E1-5322	TCGA-E1-5322-01A	Primary Tumor
63d817fa-a06a-435c-bbb4-3793c13fdcd3	c45db1de-55cc-474e-8f14-76842edbdc75.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-8108	TCGA-HT-8108-01A	Primary Tumor
1988b00b-6f14-4b08-9fa7-cb69b7ed54e7	549df128-4b3b-42c7-a82f-a95e9ee1bf74.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-8168	TCGA-DU-8168-01A	Primary Tumor
da5b82d4-f09f-4626-99b8-8ce64e87a018	37864a32-7a16-405c-983b-200380f15883.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-P5-A5F1	TCGA-P5-A5F1-01A	Primary Tumor
3794e3ea-b75f-4b1b-a1d1-2ac7b85d7833	cf088e28-2649-4794-b2a9-e8b0213e600d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7880	TCGA-HT-7880-01A	Primary Tumor
331085e0-d9bf-44c1-801b-3bdb915238b0	930cf31a-dd87-4988-8c43-5acec531c946.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TQ-A7RG	TCGA-TQ-A7RG-01A	Primary Tumor
f1f1cb10-1bf4-4dbf-9d83-21af1bae88dd	8226387e-d9c8-4d0e-ae5a-e50c4109037d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7692	TCGA-HT-7692-01A	Primary Tumor
326253ac-25d2-4b16-9034-e798c9a86eab	3ef4f690-ac1d-4133-ac69-23af99bf10a0.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-8558	TCGA-HT-8558-01A	Primary Tumor
d1579399-1b92-4596-9854-3afb3b983a2e	fe1c1277-6311-426e-a79b-0ef7d3915d1f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-P5-A5F6	TCGA-P5-A5F6-01A	Primary Tumor
8d9d4ee8-aae3-4e41-b17c-acc0f071ae6c	f80f0289-1000-410f-9ff5-5c31916d7a7a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DH-5142	TCGA-DH-5142-01A	Primary Tumor
5e201c3b-4db2-4a23-aae6-8b245bcaca62	bd2de7d4-43e6-44a9-acc4-98934dab93a1.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DB-5273	TCGA-DB-5273-01A	Primary Tumor
cf5784a6-f12a-4216-b87d-a9fd3efee09d	54a7078e-ff6c-4b4a-b972-c742eff62546.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-A4MT	TCGA-FG-A4MT-02A	Recurrent Tumor
cfb47edc-7c83-4888-b1c7-cddba5d17ce5	5a4dbeef-fd61-4bb1-ab36-5fb0e9b7cbff.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-A7TA	TCGA-DU-A7TA-01A	Primary Tumor
ac299423-693c-4cd7-bf67-d772edff7600	f857575f-94b7-4415-af8e-8adecd9d166c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-RY-A83X	TCGA-RY-A83X-01A	Primary Tumor
cf17da09-ac2b-4e93-8bbc-923f951c2b49	08b79dc0-b0e0-4053-93f5-e4a4e850a4ff.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7610	TCGA-HT-7610-01A	Primary Tumor
af887f31-405f-43c8-8b5a-192ba1e379cc	4e9f4a8f-3167-4250-aba4-385f00a59f41.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-A5TY	TCGA-DU-A5TY-01A	Primary Tumor
7dd27b85-0c7a-4a82-8c78-b5780651b486	6520f1eb-78e5-4459-b25b-62b5d6696bc0.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-P5-A72W	TCGA-P5-A72W-01A	Primary Tumor
c13653b3-05f1-4e7d-88e3-590079b033ee	3a298afd-0430-45b8-8276-00ef1f8dfc81.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-QH-A6XA	TCGA-QH-A6XA-01A	Primary Tumor
cb593923-25b2-41b3-bcee-b2f9924f884b	33c9525a-7684-4e3b-8446-24c66b73e19a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A6U2	TCGA-S9-A6U2-01A	Primary Tumor
88098632-e9c7-4633-83b3-ea29e9dfc9e3	b9d9d949-de26-4f6b-b0f8-b182ca8bd38c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TM-A84H	TCGA-TM-A84H-01A	Primary Tumor
5dd9b928-cdf6-4886-8490-fcc2228add91	3235ff77-ae0d-49a7-9d17-48d12297a69c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DB-A64P	TCGA-DB-A64P-01A	Primary Tumor
2eb330bb-c84a-4574-8891-ed2c2b1a3287	8e75a58b-642a-45be-bae1-0a0f7b75996d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-A74O	TCGA-HT-A74O-01A	Primary Tumor
f64f3e2c-631c-4f88-8bce-a34e073c0e11	e1b718ca-2a1d-4270-b6d8-a833c42d7bab.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-8185	TCGA-FG-8185-01A	Primary Tumor
2d19f87e-cbb8-40fd-a991-b3f4af789e24	5d57e2e2-a409-4392-8ea8-900a08a25a6f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-E1-5307	TCGA-E1-5307-01A	Primary Tumor
0e45b083-c6f4-4459-b158-5246d34a2819	e8ebaff0-2f12-4834-bc45-57cf576fd45d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-7013	TCGA-DU-7013-01A	Primary Tumor
79c2a8de-5e4a-43c2-87fa-772cf633d00e	18821b19-5dba-4440-b0f8-3415a1c156e7.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-6399	TCGA-DU-6399-01A	Primary Tumor
5879a64d-ae7b-4df5-8135-e469373297d5	4044c9f1-4915-4c7a-b766-1cbef22f17ef.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7611	TCGA-HT-7611-01A	Primary Tumor
39db5887-f020-42a3-a7b5-bd52a6539eee	3a3d87aa-fa19-4300-9f56-3af855af8f09.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DB-A4XA	TCGA-DB-A4XA-01A	Primary Tumor
6ccd05cb-c30d-4324-8868-687a8b914dcd	30514b87-9362-456b-8113-0ce312400070.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-A5R9	TCGA-HT-A5R9-01A	Primary Tumor
9c64f1f0-05ac-4bbc-ad12-f51988579c04	333ff303-5237-4503-bbb3-f7d10b12be70.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DB-A4XC	TCGA-DB-A4XC-01A	Primary Tumor
6b5ef09e-a7fa-4555-9197-1d524165fd62	c54131af-2caa-4bea-b802-a091a0a0b51d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-E1-5318	TCGA-E1-5318-01A	Primary Tumor
85add50a-bbe0-4c54-9709-5c8dac0273a4	d7851974-f928-428c-a2f6-e9fa4886860e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-6402	TCGA-DU-6402-01A	Primary Tumor
2abedd4d-b754-4f99-8208-d86be3ae0490	2f0e3b6b-4ddd-4f53-82d9-1bf62a878c2c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-WY-A85D	TCGA-WY-A85D-01A	Primary Tumor
cee9684c-6456-4d59-bdc2-159bce074345	d2613681-9368-4ce1-a43d-7d51d5c59098.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-5963	TCGA-FG-5963-01A	Primary Tumor
0aaaa7cc-b59d-4e08-ba7f-14e2d2ae4860	63a70793-af6d-4248-9085-5d69276a3fff.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-7007	TCGA-DU-7007-01A	Primary Tumor
a48f2a46-1972-4772-bbb6-655c862e667c	f05cd785-0dca-4848-8e7a-dc5118d1cfa8.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DB-A64X	TCGA-DB-A64X-01A	Primary Tumor
75b35432-dd78-43af-8adf-4fe4a1835c28	dd9d59e9-214d-4a4f-870a-40fc141e9859.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DH-A669	TCGA-DH-A669-02A	Recurrent Tumor
4bc29b0a-2c7d-444c-bab8-ea2aa4b4dfd4	fa494945-f07e-460b-b287-72e727073a57.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-QH-A6X3	TCGA-QH-A6X3-01A	Primary Tumor
7f73cbc4-a218-4bca-b7d5-72e5a4534c55	0beefdf8-588b-4e3f-9512-3bdc75794faa.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-WY-A85E	TCGA-WY-A85E-01A	Primary Tumor
adf09ab7-fcbd-41a6-9918-ec31f26f4930	7b08dca7-e40e-477c-9864-6b6b28974d4a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7855	TCGA-HT-7855-01A	Primary Tumor
48ed9382-a099-4541-bb00-931d50dd1c8d	c23368b8-76dc-44da-b80e-0a9a32b0ddd3.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7854	TCGA-HT-7854-01A	Primary Tumor
7dd02b41-e55a-4d37-94d1-a35f46504c9e	264a885b-95a5-456a-a821-140e65f6c008.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HW-8321	TCGA-HW-8321-01A	Primary Tumor
0ff3578a-6562-4835-abb7-53638dfc53bf	4b9bf10c-39ee-4b36-8bd1-ba949d43cc6e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-R8-A6MK	TCGA-R8-A6MK-01A	Primary Tumor
0c44d817-3396-47e3-b847-1e9755a0faf0	816d1c10-f45b-47e6-b090-1d1989520bb6.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7902	TCGA-HT-7902-01A	Primary Tumor
b516bd52-8cf1-4654-9597-0536e12aac76	ef5f3bdb-2914-4978-939e-a958340e7332.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-A7TG	TCGA-DU-A7TG-01A	Primary Tumor
194cc9bb-f826-4c7b-8405-78bd8e5cb365	a0a0da2d-8da4-4fe3-8d1c-2a5e2284d477.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TQ-A7RJ	TCGA-TQ-A7RJ-01A	Primary Tumor
ef43de7f-ff2c-4bff-9188-31400ff8b7ee	1963532e-4ac8-4db5-afeb-2227220a5560.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FN-7833	TCGA-FN-7833-01A	Primary Tumor
58a32dc6-41b2-488b-ab47-0673df04c163	460fef23-4739-4dc7-b1e2-efd7c262a4d5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-RY-A83Y	TCGA-RY-A83Y-01A	Primary Tumor
08a63305-1560-4f71-897d-20959bd5e01d	6b80ab23-66f8-47c8-9dcf-5f91a4c31c54.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-KT-A74X	TCGA-KT-A74X-01A	Primary Tumor
6875ee9b-1237-4d63-a3cb-a4482e67e1fe	15a8de4a-d360-45ee-8fd6-a069f9b33305.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TM-A84M	TCGA-TM-A84M-01A	Primary Tumor
71ea76ce-aff6-4869-a31a-d156dd35281f	2eb90caf-5d1f-48c0-b0c6-8d13c6ef7a4c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-5852	TCGA-DU-5852-01A	Primary Tumor
326df45d-6a15-43fb-8c12-2970951fb1ac	a5c6ef45-71ae-4011-9ee9-2193e6a5bc5f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-5963	TCGA-FG-5963-02A	Recurrent Tumor
e08bdd69-1506-47e6-9c3e-b84b835490e2	6bdfd682-d5da-403d-b901-9d6fec360d3a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0649	TCGA-06-0649-01B	Primary Tumor
bc2308c9-d532-40da-819c-c20050a96609	6508275a-e712-424e-bdaf-b9e1b07b0f95.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-12-0616	TCGA-12-0616-01A	Primary Tumor
e8cbf660-0835-4e8f-9fe4-3f8ca7ee449f	8af78255-e426-4a5d-a997-84946f5e459c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-2562	TCGA-06-2562-01A	Primary Tumor
12ae64a6-0cc4-4d24-94cd-388e30bed5eb	d50c9013-3aee-4b1f-be93-225e568da7c3.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0680	TCGA-06-0680-11A	Solid Tissue Normal
b2944da0-ee0b-46e6-ba18-f5bfc4b71e30	84aa891c-c73e-48eb-bdbe-5774c2dc3c58.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-28-5213	TCGA-28-5213-01A	Primary Tumor
0b2c1d8b-c524-4784-b240-2e7a0a84f68f	8223f42b-434d-4966-a123-3b8a947884bc.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-14-1402	TCGA-14-1402-02A	Recurrent Tumor
644ee8ce-b703-4050-a531-7e8ebaa3e835	d90b02f3-4c68-40ec-9704-1d1d6706e402.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-5858	TCGA-06-5858-01A	Primary Tumor
185ff896-1aaa-48e7-9ef0-10ff8fb82068	21a4485e-a6e0-4129-8148-3d092ebbdd90.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-41-2572	TCGA-41-2572-01A	Primary Tumor
77509831-0d71-4939-a5b5-c3fc2d9d5580	21800024-cf76-4185-b57b-526539ccdba2.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-27-2519	TCGA-27-2519-01A	Primary Tumor
927046f8-c9c3-4f13-934e-8575460efebe	4612a611-2ff9-4f51-b4b2-af142254dbe8.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-19-2624	TCGA-19-2624-01A	Primary Tumor
31c02c55-64ae-453f-909b-e44f7826dbfc	c153c4d8-2005-440d-9249-e8b8f2f73a96.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-27-1830	TCGA-27-1830-01A	Primary Tumor
4ea4de42-1394-402b-abbc-49d0f2c2c628	cd925805-378c-4070-a7f3-ba8084efd836.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0878	TCGA-06-0878-01A	Primary Tumor
873a4e74-cfb3-46ff-939d-22afa727fd6c	44ed61ae-e74e-40d7-98ce-7803e040567f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0646	TCGA-06-0646-01A	Primary Tumor
5c5eb8c1-6dc1-463e-9044-1e386deeff75	2c15cc20-2347-4bfc-826d-a062f6d74b46.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0157	TCGA-06-0157-01A	Primary Tumor
f14a2831-a5f1-4480-9ab7-6b6a24f1947c	89b84c10-956d-4ce6-8837-8d97db837d8c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-27-1835	TCGA-27-1835-01A	Primary Tumor
9612c6d6-8b72-4e91-8f4e-8ce5819e2c5e	02654be6-2049-4000-a0ac-c26f7ba6f0c9.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-27-2524	TCGA-27-2524-01A	Primary Tumor
9512a529-19b5-4a1b-bc47-f7265d7223dc	63a30223-e2e9-45bc-bc42-c00f9202b493.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-AABW	TCGA-06-AABW-11A	Solid Tissue Normal
1383b4dc-b7e0-4e7c-b673-e4df0b2290e4	4d4a1165-e304-4aed-9efa-7f6f5bacdb5e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-14-1829	TCGA-14-1829-01A	Primary Tumor
6d039299-741a-4571-bb4b-48bb07f2e7dd	284d5f4a-5b44-42f7-90e6-14a5250183aa.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-76-4932	TCGA-76-4932-01A	Primary Tumor
7d7739ce-ea22-40cc-b12a-bb06f304db94	982e2940-10b0-4383-bde8-f7ccb9920fc4.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0190	TCGA-06-0190-01A	Primary Tumor
92802b71-e77b-4829-ba29-12620358b75c	c3d1dc80-eea8-43f8-8436-5bd0ee6a3b07.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0645	TCGA-06-0645-01A	Primary Tumor
ca799e7e-81e6-418c-bba5-26c832116ef6	eb24e6f8-dc16-4a6d-b584-9046829cc2ef.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-5411	TCGA-06-5411-01A	Primary Tumor
779ab720-2789-45c4-a467-db6e0f051163	a5461e7c-620e-49c0-b4bf-f9774b9393af.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-2567	TCGA-06-2567-01A	Primary Tumor
ddbb2731-56d3-422f-b250-a39ef7afc58f	8917fe2a-c1bb-440c-8ea5-655504006a63.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-26-5139	TCGA-26-5139-01A	Primary Tumor
f7e31b0e-8268-4741-89ea-87acff9015a7	ab5f9e4e-ff6a-4353-83f4-5ffddca0050a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-32-5222	TCGA-32-5222-01A	Primary Tumor
4f2e6c8a-526c-4b29-958b-075f05c0a65a	9c10ea63-f990-4c9b-9149-df9583e59610.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-02-0047	TCGA-02-0047-01A	Primary Tumor
969fb226-09b4-4694-bad4-a7797eb2f99d	6dfd7934-3161-4384-be4d-93b14080ece8.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-14-0736	TCGA-14-0736-02A	Recurrent Tumor
825ff7c0-9ccc-4c43-949e-ee2b362f4a5a	020fcc42-97ff-4959-b52f-f7f119c3f643.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-5859	TCGA-06-5859-01A	Primary Tumor
93de3665-1388-4498-8dee-bfa94b1f7dcf	c42fa4ad-4f31-4dfd-b499-599896a57517.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-27-2521	TCGA-27-2521-01A	Primary Tumor
e995fcb0-602c-418e-89e9-62d8ffe1a3aa	8cb39efc-4bfb-49df-bc48-159d9211bc5a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0743	TCGA-06-0743-01A	Primary Tumor
c9b9f8af-4e7e-44a4-9d75-965176bd2127	6a7c7af6-b3b4-44a1-93bb-79a143db53d0.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-14-1823	TCGA-14-1823-01A	Primary Tumor
da0561a4-6ba2-4226-8897-5458715f9cf3	9c14c8ea-c5c4-42b5-873b-231efb65898a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-14-0781	TCGA-14-0781-01B	Primary Tumor
e0e16f80-3e1f-4f20-8e71-2f622c949317	c12052d7-f5ae-4fd5-a36b-ac0ce21179a6.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0171	TCGA-06-0171-02A	Recurrent Tumor
1bcae7f6-5c0a-49b4-9ff8-6fa626e54d58	eb3a3568-6867-46f6-967f-2b283ea88e96.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-VM-A8CB	TCGA-VM-A8CB-01A	Primary Tumor
b32a76ae-f330-4699-a71e-d2fcfe909499	c29942fe-74e9-438c-b592-86261ef243b1.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7856	TCGA-HT-7856-01A	Primary Tumor
56e47486-4d33-4fb1-9653-5a4043216e86	e87cfbaa-791e-4a6b-8ec8-28df636e7cdc.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-16-1045	TCGA-16-1045-01B	Primary Tumor
427c1eb9-5c8c-4593-8b31-d81e86da934d	760c3a6c-809b-4d7e-9ec6-f5b713e8057d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-76-4926	TCGA-76-4926-01B	Primary Tumor
2ad24840-ec8f-4e6d-b122-dcf29a99bc32	53cd4bb4-5c52-46b6-a37c-c442b536c5e4.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HW-A5KL	TCGA-HW-A5KL-01A	Primary Tumor
1090a1fa-10b2-4e5d-8505-f08112e82b6b	501eb9e8-28ad-4329-934b-4279ccd65a19.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TM-A7CF	TCGA-TM-A7CF-02A	Recurrent Tumor
2cbb3f5a-f5ce-48a0-9e31-c1ec68efd61b	7e1a0135-78a6-4efe-b55f-13ec5810b0dd.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-8015	TCGA-HT-8015-01B	Primary Tumor
cbe9f6da-4cf8-43d9-959c-a2ae92057d22	61ff3901-ac66-4d13-956b-d66d7f90551f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A6TU	TCGA-S9-A6TU-01A	Primary Tumor
f16a88e4-ef91-4455-9e64-1ccfa61d6261	5e90db43-70ec-42fc-93c3-098c81f9ced6.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7602	TCGA-HT-7602-01A	Primary Tumor
96ed9803-7dbd-4dba-839c-772a54038540	781aa454-9cb1-4421-90e6-0c57f7ee2830.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-CS-5396	TCGA-CS-5396-01A	Primary Tumor
1b943b46-e3ee-473d-a515-0077e545a7bc	5651fc5b-777c-4df9-9c73-70a2211f7814.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A6WG	TCGA-S9-A6WG-01A	Primary Tumor
ea24abd6-fedc-4221-a343-b2de04888c80	b49f7ea9-8dd2-408f-8b5c-06a790c34fb9.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A6WQ	TCGA-S9-A6WQ-01A	Primary Tumor
25a75026-e26a-462b-9207-27769733b096	93496e7a-eb49-4ec5-9157-3aa84800a4a4.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7606	TCGA-HT-7606-01A	Primary Tumor
70aff5aa-9626-4813-a9a3-860630fdb88c	8eefe76d-d1b9-45b2-810d-6e06b733cad5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7470	TCGA-HT-7470-01A	Primary Tumor
bcdcfcfd-7bf1-4171-ba74-fbd62687955f	64b764c8-2001-4899-a874-cac0c2c6a15a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7468	TCGA-HT-7468-01A	Primary Tumor
1b7abab6-f562-47f8-a775-247ff73b492d	c6045584-592e-412f-974a-c8ae2d4bb817.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-12-1597	TCGA-12-1597-01B	Primary Tumor
1b396cb2-9d72-4e70-af28-351e94d9f377	8a395eef-a9cc-4f21-b8d2-aefa292077cf.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0219	TCGA-06-0219-01A	Primary Tumor
512d7b55-fed2-4935-bf4b-e743e53be85e	eaff8d68-43f9-48bf-ad8b-8d0f452d3775.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-5410	TCGA-06-5410-01A	Primary Tumor
ef79fc56-c61c-4c20-af42-6aa795c83e24	0f12d09f-f512-4a6a-95e2-c8942488f2ff.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-32-2638	TCGA-32-2638-01A	Primary Tumor
8f4931da-8470-40e8-8654-bce3089daf72	e13a37ca-e668-4315-b156-f4eeb5814c05.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-14-0790	TCGA-14-0790-01B	Primary Tumor
0de5cd30-c310-44ac-91ae-8858f3f3d9af	53d78258-1650-4793-a01d-d2c065215fb9.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-14-0787	TCGA-14-0787-01A	Primary Tumor
11db7eac-6ce0-4ffe-bcd2-ef078dc4561f	2b421eac-4980-4b9c-bddd-ad0818ec15e6.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0644	TCGA-06-0644-01A	Primary Tumor
